session_code,participant_code,treatment,round_number,selection,delegation,automation,stop_click,prob_1,prob_2,prob_3,prob_selected,payoff_round,payoff_total,attraction_p1,attraction_p2,attraction_p3,choice_prob_p1,choice_prob_p2,choice_prob_p3,payoff_p1,payoff_p2,payoff_p3,perception,payment_id_m,earnings_t,active_time_sel,active_time_fb,active_time_ss,animal_answer,attention_answer,start_timestamp,start_timestamp_readable,age,gender,nationality,university,field_of_study,income_level
eci0vg6j,ec2w7tkn,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,35,2,1,1,,0.5,0.9,0.7,0.9,1.0,35.0,2.3613073117061337e-10,1.8865452336518542,0.0,0.00020579897276164954,0.9995884020549419,0.00020579897229637382,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,otpta2ig,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,35,2,1,1,,0.7,0.9,0.5,0.9,1.0,31.0,2.6827706526201616e-10,1.837879443758883,0.0,0.00032786587932169417,0.9993442682421988,0.00032786587847953455,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,35,2,2,,,0.7,0.5,0.9,0.5,0.0,24.0,0.22602097758033718,0.5040800785022439,0.15317211919126464,,,,0.0,0.0,0.0,,,,1,,,,,1677349982,2023-02-25 18:33:02,,,,,,
eci0vg6j,w5ch2edh,7,35,1,1,1,,0.9,0.7,0.5,0.9,1.0,33.0,1.8817262202105018,0.0,0.0,0.9995689745810787,0.0002155127094606429,0.0002155127094606429,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,35,1,1,1,,0.9,0.7,0.5,0.9,1.0,28.0,1.8359325032949154,0.0,7.1011252007908696e-12,0.999331938403504,0.00033403079823664163,0.00033403079825935215,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,35,1,1,1,,0.9,0.7,0.5,0.9,1.0,32.0,1.8867924285872029,0.0,2.9822517790249052e-09,0.9995893746516823,0.00020531267122765706,0.00020531267709004728,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,046kl20n,7,35,2,1,1,,0.5,0.9,0.7,0.9,1.0,24.0,0.0002473882119295127,1.7590786420404387,0.0,0.0006983419834511792,0.9986049681758662,0.000696689840682634,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,y8gbgh2w,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,35,3,2,0,,0.5,0.7,0.9,0.9,1.0,24.0,5.918561911719665e-07,0.03486564007706429,1.1063778730406728,,,,0.0,0.0,1.0,,,,3,1,1,,,1677351472,2023-02-25 18:57:52,,,,,,
eci0vg6j,082zaaxt,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,35,2,2,0,,0.5,0.9,0.7,0.9,1.0,27.0,2.8731485693407313e-08,1.8374638664214415,1.0200168577075187e-08,,,,0.0,1.0,0.0,,,,1,1,2,,,1677351591,2023-02-25 18:59:51,,,,,,
eci0vg6j,rv70jqt3,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,35,1,2,0,,0.9,0.7,0.5,0.9,1.0,26.0,1.127458306956718,0.47025986802331937,0.23409168112629916,,,,1.0,0.0,0.0,,,,2,,,,,1677353059,2023-02-25 19:24:19,,,,,,
eci0vg6j,luprf5mz,7,35,2,2,0,,0.9,0.7,0.5,0.7,1.0,28.0,0.0,1.5390956928886383,0.0,,,,0.0,1.0,0.0,,,,5,1,2,,,1677353445,2023-02-25 19:30:45,,,,,,
eci0vg6j,dhryd8te,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,35,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,36,2,2,0,,0.9,0.7,0.5,0.7,1.0,26.0,0.2346478675413363,1.0541360620256692,0.02306337290876177,,,,0.0,1.0,0.0,,,,3,,1,,,1677272534,2023-02-24 21:02:14,,,,,,
eci0vg6j,uht3sgzr,5,36,1,1,,,0.7,0.9,0.5,0.7,1.0,26.099999999999994,1.8796949313908557,0.0012436573671385474,0.0002599073796254235,0.9995573351505695,0.0002223747690998656,0.00022029008033050667,1.0,0.0,0.0,,,,1,1,,,,1677284061,2023-02-25 00:14:21,,,,,,
eci0vg6j,s8onovdz,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,36,2,2,0,,0.9,0.7,0.5,0.7,1.0,29.0,0.1540734932499617,1.223926858794971,2.8771639679320885e-08,,,,0.0,1.0,0.0,,,,2,1,,,,1677327472,2023-02-25 12:17:52,,,,,,
eci0vg6j,l8at7gw5,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,wmo6k5qu,7,36,1,1,0,1,0.5,0.9,0.7,0.5,1.0,29.0,1.7397665733825136,0.028773939629194827,6.83964555136229e-11,0.9980588261207817,0.0011034437132817073,0.0008377301659366586,1.0,0.0,0.0,,,,2,5,,,,1677348893,2023-02-25 18:14:53,,,,,,
eci0vg6j,0392jze1,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,36,2,2,0,,0.7,0.9,0.5,0.9,0.0,34.0,0.0,0.6658924241028443,0.0,,,,0.0,0.0,0.0,,,,1,,,,,1677357641,2023-02-25 20:40:41,,,,,,
eci0vg6j,riiyvtvo,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,36,2,2,,,0.5,0.9,0.7,0.9,0.0,24.099999999999998,0.38443658510656686,0.03118073461717187,0.0,,,,0.0,0.0,0.0,,,,2,2,2,,,1677349834,2023-02-25 18:30:34,,,,,,
eci0vg6j,ec2w7tkn,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,36,2,1,1,,0.5,0.9,0.7,0.9,1.0,36.0,1.1098144365018827e-10,1.8866762598163715,0.0,0.00020554106444313434,0.9995889178713322,0.0002055410642247288,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,otpta2ig,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,36,2,1,1,,0.7,0.9,0.5,0.9,1.0,32.0,1.2609022067314759e-10,1.863803338566675,0.0,0.00025583718778268537,0.9994883256247434,0.00025583718747382674,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,36,3,2,,,0.7,0.5,0.9,0.9,1.0,25.0,0.10622985946275847,0.2369176368960546,1.0719908960198943,,,,0.0,0.0,1.0,,,,1,,1,,,1677349987,2023-02-25 18:33:07,,,,,,
eci0vg6j,w5ch2edh,7,36,1,1,1,,0.9,0.7,0.5,0.9,1.0,34.0,1.8844113234989357,0.0,0.0,0.9995799097500344,0.00021004512498281336,0.00021004512498281336,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,36,1,1,1,,0.9,0.7,0.5,0.9,1.0,29.0,1.8628882765486101,0.0,3.3375288443717084e-12,0.999483825355885,0.0002580873220533887,0.0002580873220616359,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,36,1,1,1,,0.9,0.7,0.5,0.9,1.0,33.0,1.8867924414359853,0.0,1.4016583361417053e-09,0.9995893747052825,0.00020531264598105036,0.00020531264873637338,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,046kl20n,7,36,2,1,1,,0.5,0.9,0.7,0.9,1.0,25.0,0.00011627245960687097,1.826766961759006,0.0,0.0003650520519291357,0.9992703020631024,0.0003646458849684033,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,y8gbgh2w,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,36,1,2,0,,0.5,0.7,0.9,0.5,0.0,24.0,2.781724098508243e-07,0.016386850836220216,0.5199976003291162,,,,0.0,0.0,0.0,,,,3,,2,,,1677351480,2023-02-25 18:58:00,,,,,,
eci0vg6j,082zaaxt,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,36,2,2,0,,0.5,0.9,0.7,0.9,1.0,28.0,1.3503798275901436e-08,1.8636080172180773,4.794079231225337e-09,,,,0.0,1.0,0.0,,,,2,,1,,,1677351597,2023-02-25 18:59:57,,,,,,
eci0vg6j,rv70jqt3,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,36,1,2,0,,0.9,0.7,0.5,0.9,1.0,27.0,1.5299054042696574,0.2210221379709601,0.1100230901293606,,,,1.0,0.0,0.0,,,,3,,1,,,1677353066,2023-02-25 19:24:26,,,,,,
eci0vg6j,luprf5mz,7,36,2,2,0,,0.9,0.7,0.5,0.7,1.0,29.0,0.0,1.72337497565766,0.0,,,,0.0,1.0,0.0,,,,6,1,2,,,1677353456,2023-02-25 19:30:56,,,,,,
eci0vg6j,dhryd8te,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,36,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,37,1,2,0,,0.9,0.7,0.5,0.9,1.0,27.0,1.110284497744428,0.4954439491520645,0.01083978526711803,,,,1.0,0.0,0.0,,,,2,1,1,,,1677272539,2023-02-24 21:02:19,,,,,,
eci0vg6j,uht3sgzr,5,37,1,1,,,0.7,0.9,0.5,0.7,0.0,25.999999999999993,0.8834566177537021,0.0005845189625551172,0.00012215646842394904,0.9995746167429584,0.00021316240737246186,0.00021222084966906443,0.0,0.0,0.0,,,,2,,,,,1677284065,2023-02-25 00:14:25,,,,,,
eci0vg6j,s8onovdz,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,37,1,2,0,,0.9,0.7,0.5,0.9,1.0,30.0,1.072414541827482,0.5752456236336363,1.3522670649280816e-08,,,,1.0,0.0,0.0,,,,3,,2,,,1677327479,2023-02-25 12:17:59,,,,,,
eci0vg6j,l8at7gw5,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,wmo6k5qu,7,37,3,2,0,,0.5,0.9,0.7,0.7,1.0,30.0,0.8176902894897814,0.013523751625721567,1.0000000000321463,,,,0.0,0.0,1.0,,,,2,1,2,,,1677348904,2023-02-25 18:15:04,,,,,,
eci0vg6j,0392jze1,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,37,2,2,0,,0.7,0.9,0.5,0.9,1.0,35.0,0.0,1.3129694393283369,0.0,,,,0.0,1.0,0.0,,,,1,,,,,1677357645,2023-02-25 20:40:45,,,,,,
eci0vg6j,riiyvtvo,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,37,1,2,,,0.5,0.9,0.7,0.5,0.0,24.099999999999998,0.18068519500008642,0.014654945270070779,0.0,,,,0.0,0.0,0.0,,,,4,12,1,,,1677349843,2023-02-25 18:30:43,,,,,,
eci0vg6j,ec2w7tkn,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,37,2,1,1,,0.5,0.9,0.7,0.9,1.0,37.0,5.2161278515588486e-11,1.8867378421136944,0.0,0.00020541995916585422,0.9995891600817709,0.0002054199590632641,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,otpta2ig,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,37,2,1,1,,0.7,0.9,0.5,0.9,1.0,33.0,5.926240371637936e-11,1.8759875691263372,0.0,0.00022767975807110776,0.999544640483987,0.00022767975794192092,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,37,1,2,,,0.7,0.5,0.9,0.7,1.0,26.0,1.0499280339474966,0.11135128934114566,0.5038357211293503,,,,1.0,0.0,0.0,,,,1,,1,,,1677349992,2023-02-25 18:33:12,,,,,,
eci0vg6j,w5ch2edh,7,37,1,1,1,,0.9,0.7,0.5,0.9,1.0,35.0,1.8856733220444997,0.0,0.0,0.9995849530486262,0.00020752347568690126,0.00020752347568690126,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,37,1,1,1,,0.9,0.7,0.5,0.9,1.0,30.0,1.8755574899778467,0.0,1.5686385568547028e-12,0.9995427624074774,0.00022861879625951713,0.00022861879626295074,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,37,1,1,1,,0.9,0.7,0.5,0.9,1.0,34.0,1.886792447474913,0.0,6.587794179866014e-10,0.9995893747304747,0.00020531263411514614,0.0002053126354101479,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,046kl20n,7,37,2,1,1,,0.5,0.9,0.7,0.9,1.0,26.0,5.464805601522935e-05,1.8585804720267327,0.0,0.0002690895632183517,0.9994619616314101,0.00026894880537148557,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,y8gbgh2w,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,37,2,2,0,,0.5,0.7,0.9,0.7,1.0,25.0,1.307410326298874e-07,1.0077018198930234,0.24439887215468462,,,,0.0,1.0,0.0,,,,1,,2,,,1677351486,2023-02-25 18:58:06,,,,,,
eci0vg6j,082zaaxt,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,yqkhlpgd,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,13w2oabj,7,37,2,2,0,,0.5,0.9,0.7,0.9,1.0,29.0,6.346785189673675e-09,1.8758957680924961,2.2532172386759083e-09,,,,0.0,1.0,0.0,,,,3,,2,,,1677351604,2023-02-25 19:00:04,,,,,,
eci0vg6j,rv70jqt3,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ratbta9d,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,6cbmk3h2,7,37,2,2,0,,0.9,0.7,0.5,0.7,0.0,27.0,0.7190555400067389,0.10388040484635123,0.051710852360799475,,,,0.0,0.0,0.0,,,,2,,,,,1677353071,2023-02-25 19:24:31,,,,,,
eci0vg6j,luprf5mz,7,37,2,2,0,,0.9,0.7,0.5,0.7,1.0,30.0,0.0,1.8099862385591001,0.0,,,,0.0,1.0,0.0,,,,2,1,1,,,1677353462,2023-02-25 19:31:02,,,,,,
eci0vg6j,dhryd8te,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,7nisr80z,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ej1mpqu5,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9brh6z7y,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,d7nuoo93,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zwo0wkdj,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,736lrr9s,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ye5gd36k,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,0qp96hpp,7,37,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zixlkrba,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,1rne481p,7,38,3,2,0,,0.9,0.7,0.5,0.5,1.0,28.0,0.5218337139398811,0.2328586561014703,1.0050946990755454,,,,0.0,0.0,1.0,,,,2,1,1,,,1677272544,2023-02-24 21:02:24,,,,,,
eci0vg6j,uht3sgzr,5,38,3,1,,,0.7,0.9,0.5,0.5,0.0,25.89999999999999,0.41522461034423996,0.0002747239124009051,5.741354015925605e-05,0.9637648272084393,0.018136434396956523,0.01809873839460428,0.0,0.0,0.0,,,,2,1,,,,1677284069,2023-02-25 00:14:29,,,,,,
eci0vg6j,s8onovdz,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,5cdpk467,7,38,2,2,0,,0.9,0.7,0.5,0.7,1.0,31.0,0.5040348346589165,1.270365443107809,6.3556552051619835e-09,,,,0.0,1.0,0.0,,,,1,,2,,,1677327485,2023-02-25 12:18:05,,,,,,
eci0vg6j,l8at7gw5,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,qg9jv7jz,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,boi5evq4,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e3k3szdk,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,wmo6k5qu,7,38,2,2,0,,0.5,0.9,0.7,0.9,1.0,31.0,0.3843144360601972,1.0063561632640892,0.4700000000151087,,,,0.0,1.0,0.0,,,,2,1,2,,,1677348910,2023-02-25 18:15:10,,,,,,
eci0vg6j,0392jze1,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,kmm7cypf,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,txtazg1y,7,38,2,2,0,,0.7,0.9,0.5,0.9,1.0,36.0,0.0,1.6170956364843183,0.0,,,,0.0,1.0,0.0,,,,1,1,2,,,1677357655,2023-02-25 20:40:55,,,,,,
eci0vg6j,riiyvtvo,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ncr1zkbh,5,38,2,2,,,0.5,0.9,0.7,0.9,1.0,25.099999999999998,0.08492204165004061,1.0068878242769332,0.0,,,,0.0,1.0,0.0,,,,2,15,14,,,1677349875,2023-02-25 18:31:15,,,,,,
eci0vg6j,ec2w7tkn,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,grbaiil0,7,38,2,1,1,,0.5,0.9,0.7,0.9,1.0,38.0,2.4515800902326587e-11,1.8867667857934363,0.0,0.00020536306432773175,0.9995892738713927,0.00020536306427952774,0.0,1.0,0.0,,,,,4,,,,,,,,,,,
eci0vg6j,otpta2ig,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,sixnatn6,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,ib5m1jpi,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,e4lad8u0,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,293g9n0t,7,38,2,1,1,,0.7,0.9,0.5,0.9,1.0,34.0,2.78533297466983e-11,1.8817141574893785,0.0,0.00021553759067993652,0.9995689248186976,0.00021553759062245675,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,6iimmx0e,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,9ogmwdk8,5,38,2,2,,,0.7,0.5,0.9,0.5,1.0,27.0,0.4934661759553234,1.0523351059903385,0.23680278893079462,,,,0.0,1.0,0.0,,,,1,1,1,,,1677349996,2023-02-25 18:33:16,,,,,,
eci0vg6j,w5ch2edh,7,38,1,1,1,,0.9,0.7,0.5,0.9,1.0,36.0,1.8862664613609148,0.0,0.0,0.999587302447374,0.00020634877631299444,0.00020634877631299444,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,vw1efbmw,7,38,1,1,1,,0.9,0.7,0.5,0.9,1.0,31.0,1.8815120202895879,0.0,7.372601217217103e-13,0.9995680900875875,0.00021595495620544737,0.00021595495620697173,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,ov09rba0,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,zkkjxk0f,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,mqaro8tz,7,38,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,4qm6klwx,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,f9zfeu0i,7,38,1,1,1,,0.9,0.7,0.5,0.9,1.0,35.0,1.8867924503132092,0.0,3.0962632645370263e-10,0.9995893747423149,0.00020531262853817154,0.00020531262914682234,1.0,0.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,046kl20n,7,38,2,1,1,,0.5,0.9,0.7,0.9,1.0,27.0,2.5684586327157792e-05,1.8735328218525642,0.0,0.00023314906211440456,0.9995337592038654,0.00023309173402012004,0.0,1.0,0.0,,,,,5,,,,,,,,,,,
eci0vg6j,y8gbgh2w,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eci0vg6j,34u48lnw,7,38,3,2,0,,0.5,0.7,0.9,0.9,1.0,26.0,6.144828533604707e-08,0.473619855349721,1.1148674699127017,,,,0.0,0.0,1.0,,,,1,,2,,,1677351492,2023-02-25 18:58:12,,,,,,
